reslhlabinc0,reslhlabinc1,reslhlabinc2,reslhlabinc3,reslhlabinc4,reslhlabinc5,reslhlabinc6,reslhlabinc7,reslhlabinc8,reslhlabinc9,reslhlabinc10,reslhlabinc11,reslhlabinc12,reslhlabinc13,reslhlabinc14,reslhlabinc15,reslhlabinc16,reslhlabinc17,reslhlabinc18,reslhlabinc19,reslhlabinc20,reslhlabinc21,reslhlabinc22,reslhlabinc23,reslhlabinc24,reslhlabinc25,reslhlabinc26,reslhlabinc27,reslhlabinc28,reslhlabinc29,reslhlabinc30,reslhlabinc31,reslhlabinc32,reslhlabinc33,reslhlabinc34,reslhlabinc35
,,,,,,,,,,,,,-.76963294,-.64717126,-.14563508,-.1178253,.10795628,.2081627,.13799994,.29284564,.36243206,.25900936,-.050827514,.34758657,.10637206,.3236894,.60397708,.39698994,.4277066,.32564238,.31982511,.43379778,.29798311,.60460818,.68019831
-.13751699,,-.10292391,,,,,,,,,,,,,,,,,,,,-1.403904,,-.84930551,,-1.2346262,,-1.9246986,,,,,,,
,.054617196,-.22594126,-.49066767,-.49587014,.0086247288,,,,-.46176365,,-1.6492956,,-.11896767,,-.58802593,,,,,,,,,,,,,,,,,,,,
,,,,,,.30223995,.2474996,-.20643274,-.073456019,-.25402889,-.13872655,-.13801974,-1.098796,-.32675764,-.68874353,.15166408,-.034046669,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.27320048,.0067717312,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,.19399302,.22910687,.27448022,.3207376,.34324303,.28695151,.3473717,.39922154,.42083773,.40616086,.50108975,.49365172,.49199119,
,,,,,,-1.0513568,-1.3550334,,.091533862,,,,,,,,,,,,,,,,,,,,,,,,,,
.079119451,-.1034608,.13244788,.0083293142,.073526621,-.057843968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.2713058,-.12823023,-.2499502,-2.0617559,-.13338375,-.080564991,.14882612,-.056434702,.02018353,-.17176916,-.99482554,-.41318542,-1.9156835,-2.4444466,-1.0228361,.082564145,-.20171152,.0054395748,.019501889,-.033440366,.090132169,-.10454154,.69504815,,-.18992001,,-.3296248,,.26526651,,,,,,,
-.27921963,-.12002633,-.14204811,,-.054851297,,-.10734592,,-.067386955,,,,,,,,,,,,,,,,,,,,,,,,,,,
.30177236,-.54811645,,-.4370406,,-.31986952,,-.02871865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.55839574,-.63827485,-.26015094,-.082267128,-.49199566,,-.024568245,,-.094539091,,.052823521,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-.5258137,-.36455372,,,,,,,-.10131229,-.17284374,-.24199528,-.13790295,-.12706842,-.22233731,,.76361376,,.0022072045,,.20002308,,,,,,,,,,,,
-.45157313,-.41813666,-.49890244,-.092875086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.50407553,.41928819,.6630891,.17849106,-.31018436,.19918808,-.24071166,-.059822243,.0007850909,-.61323941,,.023956854,,.28831711,,.52634656,,,,,,,,,,,,,,,
,,,,,,,-.66161233,,-.50645888,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.053608958,-.063795432,-.059361476,-.031521577,-.073519975,-.16270004,-.19803728,-.06539093,-.067257456,-.055006362,-.38251561,-1.4559726,-.81097442,,,-.61902916,,-.51140314,-.69992703,-.78046054,-.77290106,-.77460223,-.63149941,-.59763896,-.61901927,-.91998929
.1838387,.83015966,,.074822299,.20261608,,.32688478,,-.11857435,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.28324279,.069107451,.17189911,.17098618,.11296782,.058181792,-.033285718,.1350414,.22896704,.2476089,.098696649,.070462279,.166795,.27053872,.28338674,.40708345,.38006508,.44446757,.47795194,.52272105,.61358339,.59614486,.45402014,
-.085211165,-.045299195,-.047113869,-.09327051,,-.088370264,.15167214,.39953595,.31852892,.32272425,.34470391,.15108299,.27307874,.25467119,.37611106,,,.28657156,,,,.27449337,,,,,,,,,,,,,,
.6769864,.54018831,.55782211,.42853999,.39050752,-.21925715,-.23449613,.29646391,.097931452,.36043131,.26727897,.25665137,.12712279,.23551752,,,,.28392553,,-.025973231,,,,,,,,,,,,,,,,
,,.17409553,-.23676826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.023999657,.048831806,.13597731,,,,,,,,,,,-.33282286,-.0230463,-.046930414,.028751863,.20332736,,.43583408,,.25100046,,.49293485,,,,,,,,,,,
,,.04582319,.039415512,.096785985,.23670128,.14424717,.47578615,.40648499,.38964275,.32124332,,.053821329,,.35378203,,.35092926,,,,,,,,,,,,,,,,,,,
,,,,,-.016437043,,.12628086,.22368619,.23291513,.42206943,.033255279,-.028940041,-.00038909743,-.05744328,,,-.19192864,,-.29956451,,-.1240404,,.21832772,,,,,,,,,,,,
,.0057940967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-.19073053,-.23097523,-.23564661,-.11787624,.013973898,.24351823,.19762762,.2996144,.29749525,.33162647
,.15470888,,.20486051,.55271381,-.93138337,-.7291792,-.71735954,,-.97719264,,,-.54792011,,,,-.42382056,-.32245925,-.38251257,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-.11741098,.2064306,.14621191,.095429204,.11936692,.12194088,.11782826,,,,,,,,,,
-.032867003,.13552478,.054178651,,-.29853934,,-.13774924,-.071533889,-.12339903,-.024209626,-.0046297438,,-.072421946,,-.27729827,,-.12481656,,,,,,,,,,,,,,,,,,,
-.032389365,-.10928065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.46293798,.10832046,-.0041558379,.065726906,.32345691,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-.25680926,-.1013458,-.088988982,-.106892,-.22844726,-.15095244,-.15532279,-.065020375,.0011924445,-.044931114,.019377004,.056017909,.055307835,-.60326087,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.86121237,-.1160809,-.013902309,.033933707,.10567002
,,,,,,-.62044513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.25819319,.26699603,-.20992541,.27041009,.27137247,.21944655,.13226175,.12939315,.19796288,.16775341,.33708084,.35570312,.33787414,.48451835,.33809811,.081582107,.10530017,-.016141538,.085747145,.12978883,.3188526,.23737419,.25059101,.077778421,,.012418368,,-.046701491,,.15795426,,,,,,
,.20098542,,-.20022303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.12695813,-.073483609,.021209283,.0089036608,.02522191,-.070997626,-.12327807,.12820564,-.046646617,-.056445733,-.15102947,-.049121391,-.070899807,.013211853,-.081404254,-.00037143263,.074914828,-.0047768876,-.022802399,.034603078,.060067277,-.031768914,.006757461,.036081109,.15320489,.042950034,.2258535,.20156838,.23239911,.45583957,,,,
.56393766,.42829642,.33579651,.26862746,.47602984,-.094431765,-.20610283,.64767331,,.066197276,,.90508336,,.20561552,,,,,,,,,,,,,,,,,,,,,,
.27048939,.19056259,.71334076,1.1272438,.72637576,,.7783407,,.80333865,,.78974581,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.2235242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.33876064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-.27382508,,-.36542535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.38617387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-.096758708,-.021148387,.016283631,.012782962,-.10243033,-.13773945,-.061401945,.072902538,-.22182836,.080235571,.030116459,.07352373,-.023222201,-.49103546,-.54952723,-.5438022,-.58052945,,,,,,,,,,,,,,,
,,,,,,,,,,.094747514,-2.1661036,-.89501572,-.38129112,.19833732,.12458866,-.2736083,-.65357238,,,-.95460951,,.15717287,.35370299,-.0070257778,,-2.7329164,,,,,,,,,
.16693884,1.6550596,1.0713177,1.0867267,.7933839,.5781076,,.83114779,,.83715159,,.53398478,,,,,,,,,,,,,,,,,,,,,,,,
.5116598,.36935008,.22011113,.18850091,.19383588,,.42754507,.3323665,.31505883,-.25400808,.13414086,-.12472559,.010910722,-.32195729,-1.7063642,-.58583349,-.28490046,-.19049513,-.14522038,-.23547034,-.14069444,-.18256867,-.12892273,.097860895,,.027561763,,-.16803366,,-.39862821,,,,,,
,,,,,,,,,-.55589283,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.044672467,,.44082576,,.63440347,,,,,,,,,,,,,,,
.30927947,.38039809,.48207361,,.42413834,,.62280434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-.92863226,-.14572515,-1.2045789,-1.3989786,,,,-.075745873,,-.91831446,,,,,,,,,,,,,,,,,,,,,,
.91462004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.42441899,.04419319,.11746275,.11229115,-.46318179,,,,,
-.010592406,-.083244368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.19884682,.49790594,.4989751,-.024697633,.18471143,-.19673103,.36950329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-.30419907,-.40866929,.26830518,.38614991,.27106044,.23243804,.17436533,.23514491,.175148,.077913456,.21159695,.37477407,.16391957,.27081543,.50202119,.45490551,.44503868,.38922021,.36719862,-2.0955708,,,,,,,,
,,,,,,,,,,,,,,,,,-1.6551994,-.54249519,-.684205,-1.8109103,.067175664,.2324715,.0095574185,-.1926222,,.016041368,.22333957,.32105353,.4468374,.48017821,-.23474656,,,,
-.13097668,.40015253,.5459342,.26089627,.1220905,.36750558,.37874436,.33847585,.23281951,.32164019,.39754054,.38340113,.52294832,.44871235,.68411016,.64235836,.68126363,-.0088148862,-.028288599,-.43371639,-.084037982,-.086792901,.050298017,.058007535,-.11160871,.084213294,,.21211924,,.11798239,,.31685966,,,,
,.1437154,,.27093878,.39409509,.45007625,-.065917812,.58502346,.58861506,.7163626,-.32484961,.081251465,.34261316,.59248316,.19140552,.39087719,.17559509,.10403296,.040133357,.036637209,.1988593,.9197101,1.0784421,,1.2942983,,-.19968604,,-.31293797,,,,,,,
,,,,,,,-1.951756,-.79253799,-.34043899,-.67392033,-.47724733,-.25468734,-.28755787,-.39915162,-.56889808,,,,,,,,,,,,,,,,,,,,
.1385099,.25244251,.58501107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.72599053,.11933519,.4298231,.75849384,.59201407,.44528267,.74408954,.042873841,,,,,,.3656539,,-.82338291,,,,,,,,,,,,,,,,,,,,
,,-.88715738,-.85010523,,,-1.1235595,-.41226289,-.46870226,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-.38421962,,,,,,,,,,,,,,,,,,,
.033309489,-.017990747,-.74706537,.26862746,-.44619706,-.38211334,-.15485714,-.45093855,,-1.0589944,,.14872998,,,,,,,,,,,,,,,,,,,,,,,,
-1.8834403,-.4020544,,-.6066457,,-.63179046,,-.32894376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.33104539,.1450312,,,,.27266565,,.15656422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-1.1294912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.74146014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.65432197,.60020787,.48583034,-.65159571,,.44137034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,.48206702,.33067295,.2430165,.66159773,.70655107,.00080828241,-.31630585,.37782827,.51530176,.48479214,.70504111,.12896569,-.23417394,,-.844899,-1.2927047,,,,,,
.33125713,.27478555,.21351531,.17453417,.0094233723,-.25623098,-.098924503,.24786484,.29975438,,,,,,,,-.38482493,-.059016895,-.072130896,.14008676,,.027838478,,.17621231,,.25223827,,,,,,,,,,
.42696178,.38599047,.57493633,.37930179,.36069003,.47671527,.59209692,.55643415,.65631723,.42398262,.41633537,.39311245,,.48438463,,.39520374,,.58118778,,,,,,,,,,,,,,,,,,
,,,,,.38160154,.33892581,,.30304644,,,,.060656622,,.058167856,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.14814937,.18270834,.28136241,.27004647,.1875028,,.48659766,,.38631481,,.45729005,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.15729477,.2298658,.19106558,.37388253,.40354586,,.38474715,,.46183488,,.2926082,,,,
.15021306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.064157508,.0023148626,.076577954,,-.41419098,,-.015282931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.2502017,,.17807789,,.75180221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.055755813,,,,.31435639,,.33378193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.18238275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,.47542632,,.10120931,,.28364924,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,.12104148,,.11974122,,,,,,,,,,,,,,,,,,,,,,,,
,-1.6388969,,-1.029305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.67713517,.58839685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,.42652705,.49633816,.30480462,.23491633,.077577382,.22304076,.21209851,.52901113,.52131784,.50080436,-.31725946,.21116298,.066077344,.44200373,.39428028,.083577782,.2997357,.57703018,.60277206,.60962254,.60340828
.72479165,.31694889,-.69746673,-.49885008,-.52251214,-.60146838,,,.019700937,.31456864,.40812391,-.91940552,-.35220703,-.46486169,-.33601046,-.42761815,,-.11831015,-.084853001,-.082887009,-.80527878,-.41451403,,.076099902,,-.3134205,,.10076988,,,,,,,,
.74459994,.44973871,.40694425,.48452032,.79229999,.52059799,.58992612,.58304518,.42673719,.54863411,.6098938,.61012328,.49294057,.44813481,.45288077,.48022729,.36402041,.59340388,.22416489,.34514669,.32999763,,.44191003,,.49856675,,.693672,,,,,,,,,
,-1.2171935,.014183921,,,-2.3149366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.052114598,,,,,,,,,,,-.028358189,,-.31119338,,-.16245255,,-.095699705,,,,,,,,,,,,,,,,,,
-2.7870009,,-.71142763,,-3.9815826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.2646814,,.33965075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.36074531,,.11750831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.075091943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.076603822,.47926897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.0540667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.37339154,-.58095187,-.56357259,-1.0243957,-.7072109,,,,,,,,,,,,,,,,
,,,.24427749,-.5820995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-2.067167,-1.5401876,-1.5327008,-.44024822,-.82010245,-.44954979,-.88788658,,,,,,,,,
,,,,.53785992,.27883154,.13991079,.15665425,.077521324,.10224693,.16275635,.18082723,.052994147,.062334809,,,.072623387,,.024443593,,.039330389,,,,,,,,,,,,,,,
,,-.072909281,,.070202388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.2743032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.23976085,,.11487448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.86368132,1.127212,.75159431,1.0039252,.96709996,.92006332,1.6800267,1.7027003,-.23598066,.023782285,.77852619,.67622226,1.6557765,-.93987662,.048363458,-.9321028,1.1752226,.79564029,1.1673803,-.70916539,.32052827,,.75746053,-.48327821,-.59928137,1.1766912,-.3499884,-1.644804
-1.4696368,-.9477846,-.30028343,-.12988067,-.21416798,-.82877201,-1.0910461,,-1.3038824,-1.3307892,-.10227515,,-1.342674,-.73585075,,-.70111269,,-1.1433177,,-1.0178324,,-.96104002,,,,,,,,,,,,,,
,,,,,,,.48920244,.3383669,-.32051083,.28309253,,-.010716675,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,.31920177,.45198697,,.39552414,.3127816,.25777847,.16761144,-.6303339,-.086997367,-.17752831,-.041078024,-.23353195,-.20233224,-.33153722,-.40792468,-.28640822,.15368743,.11224829,.27828124,.13339235,.14521411,.1333854,.22168131
,,,,,,,,,,,,,,-.29600912,-1.9691713,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.13637763,,-.17753127,,,,,,,,,,,,,
,,,,,,,,,,,-.2843127,-.30732569,,-.30606076,,-.23323733,,-.072041981,,,,,,,,,,,,,,,,,
.76572049,-.023477849,-.50500762,-.061694946,.032882176,-.080753058,-.074008822,.089344926,.092799574,-.89559841,,,-.23386025,,-.30545679,,-.30139542,,,,,,,,,,,,,,,,,,,
.25476161,,.26306364,,-.75749904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.41125923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.20468082,.025932806,,.32599917,,,,,,,,,,,,,,,.61995208,.67573345,.55552584,.80530828,.24374245,,,,,,,,,,,,,
.5495218,-.21295975,.27405059,.39499179,.22060171,.32491317,-.32828221,-.34928551,.080613732,.33906808,.51388311,.21098074,-.4493342,-.33790144,-.27859762,.16773362,.053126141,-.44935277,,-.235736,-.25471488,-.67631727,,,,,,,,,,,,,,
,,,,-.7946313,,,,.37621272,-.12276874,,-.40212312,-.057292033,-.13430248,-.21763779,-.27409893,-.0067264587,-.18364957,.10912693,-.055173971,-.092706591,-.20628841,-.59426928,,-.36599818,,-1.4972172,,,,,,,,,
,,,,,,-.34450081,.033017974,.039281901,.0522229,,.19146548,.24303827,.21362118,.24622744,.1605123,.18545131,-.05275939,.11766077,.2455501,-.50887996,,,,,,,,.33510271,,.7757867,,,,,
,,,,,,,,,,,,-.43933788,-.50216651,,,,,,,,,,,,,,,,,,,,,,
,,-.039838195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.14497542,.13900265,.26760915,.35116306,.26744089,.1789442,.076334544,.14445148,.14357994,.41344771,.30572903,.20219277,.11142174,.10316051,.12990423,.17290071,.20844544,.36628634,.39841169,.42546937,.37409315,.35389316,.37140056,.19561461,-.29558566,-.97153628,-.7356829,.45936847,,,,-.6135388,,.11648546
,-.12911852,-.32948202,-.15050291,,,,,,-1.5170305,,-.93980169,,-.28235537,-.20577969,-.17410125,-.014882097,.28523651,-.83575886,,,,,,,,,,,,,,,,,
.22073849,-.8015607,-.36334604,-.38957584,.030041149,.060141802,-1.195464,-.60053259,.026080484,-.17078781,-.25810719,,-.028671533,,-.16356248,,-.011865636,,,,,,,,,,,,,,,,,,,
-.35763451,-1.0203439,-.87627727,1.5806806,.49533176,.079788804,.052188896,-.17758925,,.32924879,,.31846732,,.58469391,,,,,,,,,,,,,,,,,,,,,,
.43043149,1.1156104,.49174789,-.12220912,,.32728481,,.30889326,,.089352868,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-1.4301331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.2185279,.45476788,.26826009,.32709709,.51799911,.62874347,.42187893,.61614698,.52548444,.52384567,.77710056,,.59541869,,.66532266,,.4870615,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.78699553,.70828187,1.0490636,.38266006,.6047551,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,-.51803994,,-.02151555,-.2596415,.14856438,,-.92869675,-.75447923,-.81970525,-.81751001,,,,,,,,,
-.21899106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-.1314749,-.10625473,.23447028,-.14379671,-.040393546,-.02193117,-.51038849,-1.0044758,-.94361496,-.53400713,-.6797353,-.24862228,.14437588,.27976012,.51987684
,,,,,,,-.410142,-.35499293,-.62539053,-.29963052,-.33802849,-.36019427,-.43896607,-.48754707,-.89353508,-.030709323,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-.22801341,-.3759824,.040146764,.085724123,.18350823,.12537339,.13712968,.29338059,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.66356307,-1.5964835
,,,,,,,,,,,,,,,,,.58053106,.6886428,.7648657,.77049637,.6296829,.75473619,.72160608,.64878887,.69895059,.85424572,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.4391332,.57959288,.55318838,.5116691,,.59553331,,.83048272,,.77014101,,,,,,
,.34873825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.087378301,,,,,,.63827109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.50837719,.59026557,.61944449,.69821829,.80580616,.82438439,.83587587,.85343921,.84886277,.85257536,,,,,,,,,,,,,,,,1.2510599,1.3036281,1.0954243,1.1579509,.93352401,,
,,,,,,,,,,,-.57367718,,,,,,,,,,,,,,,,,,,,,,,,
.70531964,.75248998,.83162141,.87250185,.7372117,.37892964,.59139401,.51852548,.88332415,.55792153,.74777114,.95590073,.90040386,.63776898,.69258684,,.054334275,,.52941555,,1.237449,,,,,,,,,,,,,,,
,,,,.01726266,.26497304,.48501268,.52407461,.58263147,,.46080521,,.57769132,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-.012300264,.077307798,.15301871,.10013402,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-.43489701,,-.35857061,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,.38937998,.40501833,.1875677,.14124896,.14528301,,.038097482,,-.070885509,,-.063950934,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.72451109,,,,,,,,,,,,,,,,,,,,,,,,,
,.61073577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.49403986,,,
.52048689,.45082653,.4440963,.46786863,.33515525,.45610082,.42079577,.09501183,.35788697,.29675773,.51780313,.41395876,.3628808,.38074291,.23135222,.34054452,.42949182,.48575374,.21980126,.41134864,.38221183,.39802554,.45011741,.62472427,.4430916,.64073825,.64026034,,.54916322,,-.75583714,,,,,
-.327176,-.38583809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.89166707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.86355275,.61179197,1.0571051,.27916497,-1.1930921,,.47295988,,.46241248,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-.057966914,-.1012027,-.11741554,-.0079637002,-.11821097,-.042451411,-.090480037,-.10266411,,-.066670135,,,
,,,,,,,,,,,,,,,-.76271659,-.82289034,-.73372513,-.81025672,-.45159584,-.22000329,-1.1876707,-.73196882,-1.1398029,-.11363498,-.23179246,-.17556946,-.33794236,-.3852385,-.29741621,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.041344274,-.18629304,-.16993691,.04054657,-.80397099
-2.1421714,,-2.1949131,-.52004951,.25226668,.1803226,-.038232926,-.48046795,-.43324983,-.67446083,-.58678585,-.42724025,-.37753576,.010371706,-.03555401,-.10362704,-2.5744851,-.92361593,-.82908231,,-.7065171,,-.5290947,,-.2964195,,,,,,,,,,,
-.38436154,-.28237057,-1.2794645,,,-.46882728,-.42473263,-.45510647,-.4995265,.15672062,.14205198,.25292078,.2439027,-.30754155,-.81874835,,,,,,,,,,,,,,,,,,,,,
.70881742,.48938352,,-.26723123,,,-.58106214,-.31569976,-.44482356,-.10107141,-.028450403,,-.32168302,-.42138603,.046719633,.1933735,-.070744865,-.0043897973,,-.42145771,,-.32044321,,.33219045,,,,,,,,,,,,
,.16178598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9915261,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.81238067,,,-1.6140711
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.89247769,,,-.78259104,-.82251978,,
,,,,,-.65366298,,,,,,-1.9003755,,-2.0815358,,,,,,,,,,,,,,,,,,,,,,
.57115048,.0053119608,.35814402,,,.49486634,.46512467,.36587361,.1936202,.27004862,.36141518,.34823099,.1793647,.21377689,.27989113,.31098366,.39324811,,.61219227,,.8048318,,.86205095,,,,,,,,,,,,,
,,,.55501169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.44599563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-1.2191722,-1.6079671,,,-.0700211,,,,,,,,,,,,,,,,,,,,,,,
,-1.1413764,-.41392475,-.42157108,-.39982733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.699247,-1.412478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.34832782,-.48166671,-.49837059,,-.15971211,-.18091163
,,,-3.0062056,-1.4448522,-.67838943,-.55142576,-1.3393701,-.63746583,-.46407923,-.47984648,-.21150365,-.36810881,-.37089095,-.28203276,-.31723839,-.3132517,-.22248891,-.11401665,-.71730626,,,,,,,,,,,,,,,,
-1.4964905,-.079896629,.67441446,,.51204991,,.34139222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.16006172,,.2426714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.38619059,.48672706,.69013751,.63307512,.63678032,.74510431,,.70675063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-.097359173,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-.45103645,,,,,,,,
,,,,,,,,,,,,,,,,,,.53293014,,.4866972,.37259263,.34165961,-.089351386,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-.36642346,-.24259771,-.19689672,-.13130438,-.20668459,-.14286633,-.15492547,-.58339965,-3.1510329,-.86064523,-.58002609,-1.5376265
,,,,,.24630177,.21554562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.22234428,.67468727,.21583869,-.2078419,.59889716,-.96166861,-.59224755,-.51815373,-.17095356,-.2178067,-.11528202,.058100414,-.086939193,.24065505,.081317425,-.15302014,-.2210117,-.091620386,-.1401837,,-.16162615,,-.1059679,,-.13471393,,,,,,,,,,,
.44978967,.70471233,.99018031,.68514389,1.0485853,.82365793,.75660414,.78799123,.61421895,.45122108,.19221354,-.26611063,-.0035317717,.11272284,-.094358303,.036312629,-.0039505358,.16104363,-.037327699,-.038357675,.12386886,,.19826896,.39792979,.16556163,.3731637,.02731834,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.48021716,.23720351,,.54050392,.75602752,,-.2305457,,,,,,,,,,
.17752099,.30167574,,.40006188,.3899534,,.9696216,,.25460547,,.51014143,,,,,,,,,,,,,,,,,,,,,,,,,
,-.76782048,-.081958406,,-.17503561,,-.27187988,,-.30603001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.036792699,,-1.4421039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.26994002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,-1.1928308,,-1.0288211,,,,,,,,,,,,,,,,
